100016,Community College of the Air Force,Montgomery,AL,"""36112-6613"""
100025,Alabama A & M University,Normal,AL,"""35762"""
100034,University of Alabama at Birmingham,Birmingham,AL,"""35294-0110"""
100043,Amridge University,Montgomery,AL,"""36117-3553"""
100052,University of Alabama in Huntsville,Huntsville,AL,"""35899"""
100061,Alabama State University,Montgomery,AL,"""36104"""
100089,The University of Alabama,Tuscaloosa,AL,"""35487-0100"""
100098,Central Alabama Community College,Alexander City,AL,"""35010"""
100104,Athens State University,Athens,AL,"""35611"""
100113,Auburn University-Montgomery,Montgomery,AL,"""36117-3596"""
100122,Auburn University Main Campus,Auburn University,AL,"""36849"""
100140,Birmingham Southern College,Birmingham,AL,"""35254"""
100168,Chattahoochee Valley Community College,Phenix City,AL,"""36869"""
100177,Concordia College Alabama,Selma,AL,"""36701"""
100210,Enterprise State Community College,Enterprise,AL,"""36330-1300"""
100229,James H Faulkner State Community College,Bay Minette,AL,"""36507-2698"""
100238,Faulkner University,Montgomery,AL,"""36109-3378"""
100247,Gadsden Business College,Rainbow City,AL,"""35906"""
100247,Gadsden Business College,Rainbow City,AL,"""35906"""
100256,Gadsden State Community College,Gadsden,AL,"""35902-0227"""
100274,George C Wallace Community College - Dothan,Dothan,AL,"""36303-9234"""
100283,Wallace State Community College  - Hanceville,Hanceville,AL,"""35077-2000"""
100292,George Corley Wallace State Community College - Selma,Selma,AL,"""36703-2808"""
100326,Huntingdon College,Montgomery,AL,"""36106-2148"""
100344,Heritage Christian University,Florence,AL,"""35630-9977"""
100353,J F Drake State Technical College,Huntsville,AL,"""35811"""
100353,J F Drake State Technical College,Huntsville,AL,"""35811"""
100362,J F Ingram State Technical College,Deatsville,AL,"""36022"""
100371,Jacksonville State University,Jacksonville,AL,"""36265"""
100380,Jefferson Davis Community College,Brewton,AL,"""36426"""
100399,Jefferson State Community College,Birmingham,AL,"""35215-3098"""
100405,John C Calhoun State Community College,Tanner,AL,"""35671"""
100423,Judson College,Marion,AL,"""36756"""
100441,University of West Alabama,Livingston,AL,"""35470"""
100450,Lurleen B Wallace Community College,Andalusia,AL,"""36420-1418"""
100469,Marion Military Institute,Marion,AL,"""36756"""
100478,Pivot Point the Masters,Huntsville,AL,"""35802"""
100487,Miles College,Fairfield,AL,"""35064"""
100496,University of Mobile,Mobile,AL,"""36663-0220"""
100502,University of Montevallo,Montevallo,AL,"""35115"""
100511,Northwest-Shoals Community College - Muscle Shoals,Muscle Shoals,AL,"""35661"""
100520,University of North Alabama,Florence,AL,"""35632-0001"""
100539,Northeast Alabama Community College,Rainsville,AL,"""35986"""
100557,Oakwood University,Huntsville,AL,"""35896"""
100566,Alabama Southern Community College,Monroeville,AL,"""36460"""
100575,Prince Institute - Southeast,Montgomery,AL,"""36117"""
100575,Prince Institute - Southeast,Montgomery,AL,"""36117"""
100584,Reid State Technical College,Evergreen,AL,"""36401"""
100584,Reid State Technical College,Evergreen,AL,"""36401"""
100593,Bishop State Community College,Mobile,AL,"""36603-5362"""
100609,Samford University,Birmingham,AL,"""35229-2240"""
100618,Shelton State Community College,Tuscaloosa,AL,"""35405-8522"""
100618,Shelton State Community College,Tuscaloosa,AL,"""35405-8522"""
100627,Snead State Community College,Boaz,AL,"""35957-0734"""
100636,University of South Alabama,Mobile,AL,"""36688-0002"""
100645,Southern Community College,Tuskegee,AL,"""36083-0688"""
100654,Spring Hill College,Mobile,AL,"""36608-1791"""
100663,Southeastern Bible College,Birmingham,AL,"""35244-2083"""
100672,Stillman College,Tuscaloosa,AL,"""35403"""
100681,Talladega College,Talladega,AL,"""35160"""
100690,H Councill Trenholm State Technical College,Montgomery,AL,"""36108"""
100690,H Councill Trenholm State Technical College,Montgomery,AL,"""36108"""
100733,Troy University,Troy,AL,"""36082-0001"""
100733,Troy University,Troy,AL,"""36082-0001"""
100733,Troy University,Troy,AL,"""36082-0001"""
100742,Tuskegee University,Tuskegee,AL,"""36088-1920"""
100751,United States Sports Academy,Daphne,AL,"""36526-7055"""
100760,Bevill State Community College,Sumiton,AL,"""35148"""
100779,University of Alaska Anchorage,Anchorage,AK,"""99508-8046"""
100788,University of Alaska Fairbanks,Fairbanks,AK,"""99775-7480"""
100797,University of Alaska Southeast,Juneau,AK,"""99801-8697"""
100803,Alaska Pacific University,Anchorage,AK,"""99508"""
100812,Alaska Vocational Technical Center,Seward,AK,"""99664-0889"""
100812,Alaska Vocational Technical Center,Seward,AK,"""99664-0889"""
100821,Charter College,Anchorage,AK,"""99508"""
100821,Charter College,Anchorage,AK,"""99508"""
100821,Charter College,Anchorage,AK,"""99508"""
100821,Charter College,Anchorage,AK,"""99508"""
100821,Charter College,Anchorage,AK,"""99508"""
100821,Charter College,Anchorage,AK,"""99508"""
100830,Prince William Sound Community College,Valdez,AK,"""99686"""
100849,Sheldon Jackson College,Sitka,AK,"""99835-7699"""
100858,Career Academy,Anchorage,AK,"""99507-1033"""
100876,Everest College - Phoenix,Phoenix,AZ,"""85021"""
100876,Everest College - Phoenix,Phoenix,AZ,"""85021"""
100894,Empire Beauty School - Scottsdale,Phoenix,AZ,"""85032"""
100900,Empire Beauty School - Tucson,Tucson,AZ,"""85716"""
100919,Thunderbird School of Global Management,Glendale,AZ,"""85306-6000"""
100928,American Indian College of the Assemblies of God,Phoenix,AZ,"""85021"""
100937,American Institute of Technology,Phoenix,AZ,"""85043-4729"""
100946,Carrington College - Phoenix,Phoenix,AZ,"""85051-4063"""
100946,Carrington College - Phoenix,Phoenix,AZ,"""85051-4063"""
100946,Carrington College - Phoenix,Phoenix,AZ,"""85051-4063"""
100946,Carrington College - Phoenix,Phoenix,AZ,"""85051-4063"""
100946,Carrington College - Phoenix,Phoenix,AZ,"""85051-4063"""
100946,Carrington College - Phoenix,Phoenix,AZ,"""85051-4063"""
100946,Carrington College - Phoenix,Phoenix,AZ,"""85051-4063"""
100946,Carrington College - Phoenix,Phoenix,AZ,"""85051-4063"""
100946,Carrington College - Phoenix,Phoenix,AZ,"""85051-4063"""
100946,Carrington College - Phoenix,Phoenix,AZ,"""85051-4063"""
100973,College America - Flagstaff,Flagstaff,AZ,"""86001"""
100973,College America - Flagstaff,Flagstaff,AZ,"""86001"""
100982,Arizona Academy of Beauty Inc,Tucson,AZ,"""85712"""
100991,Arizona Automotive Institute,Glendale,AZ,"""85301-3579"""
101000,International Institute of the Americas,Phoenix,AZ,"""85019-1600"""
101019,Arizona State University,Tempe,AZ,"""85287"""
101019,Arizona State University,Tempe,AZ,"""85287"""
101019,Arizona State University,Tempe,AZ,"""85287"""
101019,Arizona State University,Tempe,AZ,"""85287"""
101028,Arizona Western College,Yuma,AZ,"""85366"""
101037,University of Arizona,Tucson,AZ,"""85721-0066"""
101037,University of Arizona,Tucson,AZ,"""85721-0066"""
101037,University of Arizona,Tucson,AZ,"""85721-0066"""
101046,Southwest University of Visual Arts,Tucson,AZ,"""85716"""
101046,Southwest University of Visual Arts,Tucson,AZ,"""85716"""
101046,Southwest University of Visual Arts,Tucson,AZ,"""85716"""
101046,Southwest University of Visual Arts,Tucson,AZ,"""85716"""
101055,Brillare Hairdressing Academy - Scottsdale,Scottsdale,AZ,"""85254"""
101064,Central Arizona College,Coolidge,AZ,"""85228-9778"""
101064,Central Arizona College,Coolidge,AZ,"""85228-9778"""
101064,Central Arizona College,Coolidge,AZ,"""85228-9778"""
101064,Central Arizona College,Coolidge,AZ,"""85228-9778"""
101082,Charles of Italy Beauty College,Lake Havasu City,AZ,"""86403"""
101091,Cochise College,Douglas,AZ,"""85607"""
101091,Cochise College,Douglas,AZ,"""85607"""
101107,Empire Beauty School - Flagstaff,Flagstaff,AZ,"""86004"""
101116,Empire Beauty School - Chandler,Chandler,AZ,"""85224"""
101125,Cortiva Institute - Desert Institute of the Healing Arts,Tucson,AZ,"""85710"""
101125,Cortiva Institute - Desert Institute of the Healing Arts,Tucson,AZ,"""85710"""
101134,DeVoe College of Beauty,Sierra Vista,AZ,"""85635-1832"""
101152,Avalon School of Cosmetology,Mesa,AZ,"""85210"""
101161,Eastern Arizona College,Thatcher,AZ,"""85552-0769"""
101161,Eastern Arizona College,Thatcher,AZ,"""85552-0769"""
101161,Eastern Arizona College,Thatcher,AZ,"""85552-0769"""
101189,Frank Lloyd Wright School of Architecture,Scottsdale,AZ,"""85261"""
101198,Maricopa Community Colleges - Glendale Community College,Glendale,AZ,"""85302"""
101204,Grand Canyon University,Phoenix,AZ,"""85017"""
101213,Anthem College - Phoenix,Phoenix,AZ,"""85014"""
101213,Anthem College - Phoenix,Phoenix,AZ,"""85014"""
101213,Anthem College - Phoenix,Phoenix,AZ,"""85014"""
101213,Anthem College - Phoenix,Phoenix,AZ,"""85014"""
101213,Anthem College - Phoenix,Phoenix,AZ,"""85014"""
101213,Anthem College - Phoenix,Phoenix,AZ,"""85014"""
101213,Anthem College - Phoenix,Phoenix,AZ,"""85014"""
101213,Anthem College - Phoenix,Phoenix,AZ,"""85014"""
101213,Anthem College - Phoenix,Phoenix,AZ,"""85014"""
101213,Anthem College - Phoenix,Phoenix,AZ,"""85014"""
101213,Anthem College - Phoenix,Phoenix,AZ,"""85014"""
101222,International Academy of Hair Design - Mesa,Mesa,AZ,"""85202"""
101222,International Academy of Hair Design - Mesa,Mesa,AZ,"""85202"""
101222,International Academy of Hair Design - Mesa,Mesa,AZ,"""85202"""
101222,International Academy of Hair Design - Mesa,Mesa,AZ,"""85202"""
101231,Lamson College,Tempe,AZ,"""85284"""
101259,Kaplan College - Phoenix,Phoenix,AZ,"""85029"""
101268,Maricopa Beauty College,Avondale,AZ,"""85323"""
101277,Maricopa Community College System Office,Tempe,AZ,"""85281-6942"""
101286,Maricopa Community Colleges - Gateway Community College,Phoenix,AZ,"""85034"""
101295,Maricopa Community Colleges - Mesa Community College,Mesa,AZ,"""85202"""
101295,Maricopa Community Colleges - Mesa Community College,Mesa,AZ,"""85202"""
101329,Mohave Community College,Kingman,AZ,"""86409-1238"""
101329,Mohave Community College,Kingman,AZ,"""86409-1238"""
101329,Mohave Community College,Kingman,AZ,"""86409-1238"""
101329,Mohave Community College,Kingman,AZ,"""86409-1238"""
101338,Universal Technical Institute-Motorcycle Mechanics,Phoenix,AZ,"""85027"""
101347,Mundus Institute,Phoenix,AZ,"""85015"""
101356,Dine College,Tsaile,AZ,"""86556"""
101356,Dine College,Tsaile,AZ,"""86556"""
101365,Northern Arizona University,Flagstaff,AZ,"""86011"""
101365,Northern Arizona University,Flagstaff,AZ,"""86011"""
101374,Northland Pioneer College,Holbrook,AZ,"""86025-0610"""
101374,Northland Pioneer College,Holbrook,AZ,"""86025-0610"""
101374,Northland Pioneer College,Holbrook,AZ,"""86025-0610"""
101374,Northland Pioneer College,Holbrook,AZ,"""86025-0610"""
101374,Northland Pioneer College,Holbrook,AZ,"""86025-0610"""
101392,Paralegal Institute. Inc.,Scottsdale,AZ,"""85260"""
101408,Empire Beauty School - Glendale,Glendale,AZ,"""85304"""
101426,Phoenix Therapeutic Massage College,Scottsdale,AZ,"""85257"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101435,University of Phoenix,Tempe,AZ,"""85282"""
101444,Pima Community College,Tucson,AZ,"""85709-0001"""
101444,Pima Community College,Tucson,AZ,"""85709-0001"""
101444,Pima Community College,Tucson,AZ,"""85709-0001"""
101444,Pima Community College,Tucson,AZ,"""85709-0001"""
101444,Pima Community College,Tucson,AZ,"""85709-0001"""
101444,Pima Community College,Tucson,AZ,"""85709-0001"""
101444,Pima Community College,Tucson,AZ,"""85709-0001"""
101453,Pima Medical Institute - Tucson,Tucson,AZ,"""85716"""
101453,Pima Medical Institute - Tucson,Tucson,AZ,"""85716"""
101453,Pima Medical Institute - Tucson,Tucson,AZ,"""85716"""
101453,Pima Medical Institute - Tucson,Tucson,AZ,"""85716"""
101453,Pima Medical Institute - Tucson,Tucson,AZ,"""85716"""
101453,Pima Medical Institute - Tucson,Tucson,AZ,"""85716"""
101453,Pima Medical Institute - Tucson,Tucson,AZ,"""85716"""
101453,Pima Medical Institute - Tucson,Tucson,AZ,"""85716"""
101453,Pima Medical Institute - Tucson,Tucson,AZ,"""85716"""
101453,Pima Medical Institute - Tucson,Tucson,AZ,"""85716"""
101453,Pima Medical Institute - Tucson,Tucson,AZ,"""85716"""
101471,Prescott College,Prescott,AZ,"""86301"""
101480,Refrigeration School Inc,Phoenix,AZ,"""85034-1816"""
101505,Roberto-Venn School of Luthiery,Phoenix,AZ,"""85040"""
101514,Hair Academy of Safford,Safford,AZ,"""85546"""
101541,Long Technical College - East Valley,Phoenix,AZ,"""85008-1716"""
101569,Tucson College,Tucson,AZ,"""85711"""
101578,Universal Technical Institute of Arizona Inc,Avondale,AZ,"""85323"""
101587,Metropolitan College,Phoenix,AZ,"""85008-6940"""
101596,Western International University,Phoenix,AZ,"""85021"""
101596,Western International University,Phoenix,AZ,"""85021"""
101596,Western International University,Phoenix,AZ,"""85021"""
101596,Western International University,Phoenix,AZ,"""85021"""
101596,Western International University,Phoenix,AZ,"""85021"""
101602,Empire Beauty School - Glendale,Phoenix,AZ,"""85051"""
101611,Yavapai College,Prescott,AZ,"""86301"""
101611,Yavapai College,Prescott,AZ,"""86301"""
101620,University of Arkansas at Little Rock,Little Rock,AR,"""72204"""
101639,University of Arkansas for Medical Sciences,Little Rock,AR,"""72205"""
101648,Arkadelphia Beauty College,Arkadelphia,AR,"""71923"""
101657,Arkansas Baptist College,Little Rock,AR,"""72202"""
101666,Arkansas Beauty School,Little Rock,AR,"""72209"""
101675,Arkansas Beauty School,Russellville,AR,"""72801"""
101684,Lyon College,Batesville,AR,"""72503"""
101693,Arkansas College of Barbering and Hair Design,North Little Rock,AR,"""72114"""
101709,Arthur's Beauty College. Inc - Fort Smith,Fort Smith,AR,"""72901-3342"""
101718,University of Arkansas. Fayetteville,Fayetteville,AR,"""72701"""
101727,University of Arkansas at Pine Bluff,Pine Bluff,AR,"""71601"""
101736,Arkansas State University - Beebe,Beebe,AR,"""72012-1000"""
101736,Arkansas State University - Beebe,Beebe,AR,"""72012-1000"""
101736,Arkansas State University - Beebe,Beebe,AR,"""72012-1000"""
101745,Arkansas State University,State University,AR,"""72467"""
101745,Arkansas State University,State University,AR,"""72467"""
101754,Arkansas Tech University,Russellville,AR,"""72801-2222"""
101754,Arkansas Tech University,Russellville,AR,"""72801-2222"""
101763,University of Arkansas at Monticello,Monticello,AR,"""71656"""
101763,University of Arkansas at Monticello,Monticello,AR,"""71656"""
101763,University of Arkansas at Monticello,Monticello,AR,"""71656"""
101763,University of Arkansas at Monticello,Monticello,AR,"""71656"""
101763,University of Arkansas at Monticello,Monticello,AR,"""71656"""
101763,University of Arkansas at Monticello,Monticello,AR,"""71656"""
101772,Arthur's Beauty College. Inc. - Jacksonville,Jacksonville,AR,"""72076"""
101781,Baptist Health Schools Little Rock,Little Rock,AR,"""72210"""
101790,Bee-Jay's Hairstyling Academy,Little Rock,AR,"""72212"""
101790,Bee-Jay's Hairstyling Academy,Little Rock,AR,"""72212"""
101806,Black River Technical College,Pocahontas,AR,"""72455"""
101815,University of Central Arkansas,Conway,AR,"""72035-0001"""
101824,Central Baptist College,Conway,AR,"""72034"""
101833,Creative School of Cosmetology,Blytheville,AR,"""72315"""
101842,Cossatot Community College of the University of Arkansas,De Queen,AR,"""71832"""
101851,Crowley's Ridge College,Paragould,AR,"""72450"""
101860,Crowleys Ridge Technical Institute,Forrest City,AR,"""72335-0925"""
101879,De Luxe Beauty School,Pine Bluff,AR,"""71603-1666"""
101888,East Arkansas Community College,Forrest City,AR,"""72335"""
101897,Eastern College of Health Vocations - Little Rock,Little Rock,AR,"""72205"""
101897,Eastern College of Health Vocations - Little Rock,Little Rock,AR,"""72205"""
101897,Eastern College of Health Vocations - Little Rock,Little Rock,AR,"""72205"""
101903,Imagine - Paul Mitchell Partner School,North Little Rock,AR,"""72201-2516"""
101903,Imagine - Paul Mitchell Partner School,North Little Rock,AR,"""72201-2516"""
101912,National Park Community College,Hot Springs,AR,"""71913"""
101912,National Park Community College,Hot Springs,AR,"""71913"""
101921,University of Arkansas Community College-Batesville,Batesville,AR,"""72503-3350"""
101949,Harding University,Searcy,AR,"""72149"""
101949,Harding University,Searcy,AR,"""72149"""
101958,Henderson State University,Arkadelphia,AR,"""71999-0001"""
101967,Hendrix College,Conway,AR,"""72032-3080"""
101976,Hot Springs Beauty College,Hot Springs,AR,"""71901"""
101994,John Brown University,Siloam Springs,AR,"""72761"""
102003,Lee's School of Cosmetology,North Little Rock,AR,"""72114-3800"""
102012,Career Academy of Hair Design,Springdale,AR,"""72764"""
102012,Career Academy of Hair Design,Springdale,AR,"""72764"""
102012,Career Academy of Hair Design,Springdale,AR,"""72764"""
102021,Little Rock Job Corp Center,Little Rock,AR,
102030,Marsha Kay Beauty College,Mountain Home,AR,"""72653-3164"""
102049,Academy of Salon and Spa,Fort Smith,AR,"""72901"""
102067,Mid-South Community College,West Memphis,AR,"""72301-3829"""
102076,Arkansas Northeastern College,Blytheville,AR,"""72316"""
102085,Margaret's Hair Academy. Inc.,Russellville,AR,"""72801"""
102094,New Tyler Barber College Inc,North Little Rock,AR,"""72114-4973"""
102100,North Arkansas College,Harrison,AR,"""72601-5508"""
102119,Northwest Technical Institute,Springdale,AR,"""72764"""
102128,Ouachita Baptist University,Arkadelphia,AR,"""71998-0001"""
102137,Ouachita Technical College,Malvern,AR,"""72104-0816"""
102146,Ozarka College,Melbourne,AR,"""72556-0010"""
102155,University of the Ozarks,Clarksville,AR,"""72830"""
102164,University of Arkansas Community College-Morrilton,Morrilton,AR,"""72110"""
102173,Philander Smith College,Little Rock,AR,"""72202-3799"""
102182,Phillips Community College of the University of Arkansas,Helena,AR,"""72342-0785"""
102182,Phillips Community College of the University of Arkansas,Helena,AR,"""72342-0785"""
102182,Phillips Community College of the University of Arkansas,Helena,AR,"""72342-0785"""
102191,Southeast Arkansas College,Pine Bluff,AR,"""71603"""
102207,Professional Cosmetology Education Center,El Dorado,AR,"""71730"""
102216,Pulaski Technical College,North Little Rock,AR,"""72118"""
102225,University of Arkansas Community College-Hope,Hope,AR,"""71802-0140"""
102234,Rich Mountain Community College,Mena,AR,"""71953"""
102243,Fayetteville Beauty College,Fayetteville,AR,"""72701"""
102261,Searcy Beauty College Inc,Searcy,AR,"""72143"""
102270,Williams Baptist College,Walnut Ridge,AR,"""72476"""
102298,South Arkansas Community College,El Dorado,AR,"""71731-7010"""
102304,Southern Arkansas University Main Campus,Magnolia,AR,"""71753"""
102313,Southern Arkansas University Tech,Camden,AR,"""71711-1599"""
102331,Velvatex College of Beauty Culture,Little Rock,AR,"""72202-5452"""
102340,University of Arkansas-Fort Smith,Fort Smith,AR,"""72913-3649"""
102359,Abram Friedman Occupational Center,Los Angeles,CA,"""90015-350"""
102368,Academy of Art University,San Francisco,CA,"""94105"""
102368,Academy of Art University,San Francisco,CA,"""94105"""
102386,Academy of Chinese Culture and Health Sciences,Oakland,CA,"""94612"""
102401,Academy of Radio and Television Broadcasting,Huntington Beach,CA,"""92647"""
102410,Academy Pacific Travel College,Los Angeles,CA,"""90028-5218"""
102429,Alameda Beauty College,Alameda,CA,"""94501"""
102438,College of Alameda,Alameda,CA,"""94501"""
102447,Allan Hancock College,Santa Maria,CA,"""93454-6399"""
102465,American Baptist Seminary of the West,Berkeley,CA,"""94704-3029"""
102474,American Film Institute,Los Angeles,CA,"""90027"""
102474,American Film Institute,Los Angeles,CA,"""90027"""
102483,American Beauty College,West Covina,CA,"""91790"""
102508,American Career College - Los Angeles,Los Angeles,CA,"""90004"""
102508,American Career College - Los Angeles,Los Angeles,CA,"""90004"""
102508,American Career College - Los Angeles,Los Angeles,CA,"""90004"""
102517,American Conservatory Theater,San Francisco,CA,"""94108-5834"""
102526,American Graduate University,Covina,CA,"""91724"""
102535,American River College,Sacramento,CA,"""95841-4286"""
102544,Everest Institute - Hayward,Hayward,CA,"""94541"""
102553,Antelope Valley College,Lancaster,CA,"""93536-5426"""
102562,Art Center College of Design,Pasadena,CA,"""91103"""
102571,Associated Technical College,Los Angeles,CA,"""90017-1604"""
102580,Associated Technical College,San Diego,CA,"""92101-3204"""
102599,Associated Technical College,Vista,CA,"""92084"""
102605,Azusa Pacific University,Azusa,CA,"""91702-7000"""
102614,Bakersfield College,Bakersfield,CA,"""93305-1299"""
102623,Barstow Community College,Barstow,CA,"""92311"""
102632,Bellus Academy - National City,National City,CA,"""91950"""
102641,Bethany University,Scotts Valley,CA,"""95066-2898"""
102650,Bethesda University of California,Anaheim,CA,"""92801"""
102650,Bethesda University of California,Anaheim,CA,"""92801"""
102650,Bethesda University of California,Anaheim,CA,"""92801"""
102669,Biola University,La Mirada,CA,"""90639-0001"""
102678,Brooks College,Long Beach,CA,"""90804"""
102678,Brooks College,Long Beach,CA,"""90804"""
102696,Brownson Technical School,Anaheim,CA,"""92805"""
102702,Bryan University,Los Angeles,CA,"""90010"""
102702,Bryan University,Los Angeles,CA,"""90010"""
102711,Butte College,Oroville,CA,"""95965-8399"""
102720,Phillips Graduate Institute,Encino,CA,"""91316-1509"""
102739,California Institute of Integral Studies,San Francisco,CA,"""94103"""
102757,Cabrillo College,Aptos,CA,"""95003"""
102766,California Baptist University,Riverside,CA,"""92504-3297"""
102775,California College of the Arts,Oakland,CA,"""94618-1487"""
102775,California College of the Arts,Oakland,CA,"""94618-1487"""
102793,California Institute of Technology,Pasadena,CA,"""91125"""
102809,California Lutheran University,Thousand Oaks,CA,"""91360-2787"""
102818,California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,"""93407"""
102854,Alliant International University,San Diego,CA,"""92131-1799"""
102854,Alliant International University,San Diego,CA,"""92131-1799"""
102872,California State University - Bakersfield,Bakersfield,CA,"""93311-1099"""
102881,California State University - Stanislaus,Turlock,CA,"""95382"""
102906,California State University - San Bernardino,San Bernardino,CA,"""92407-2397"""
102915,California State Polytechnic University - Pomona,Pomona,CA,"""91768"""
102924,California State University - Chico,Chico,CA,"""95929-0150"""
102933,California State University - Dominguez Hills,Carson,CA,"""90747-0005"""
102942,California State University - Fresno,Fresno,CA,"""93740"""
102951,California State University - Fullerton,Fullerton,CA,"""92831-3599"""
102960,California State University - East Bay,Hayward,CA,"""94542"""
102979,California State University - Long Beach,Long Beach,CA,"""90840-0115"""
102988,California State University - Los Angeles,Los Angeles,CA,"""90032"""
102997,California State University - Northridge,Northridge,CA,"""91330"""
103006,California State University - Sacramento,Sacramento,CA,"""95819-2694"""
103015,University of California - Berkeley,Berkeley,CA,"""94720"""
103024,University of California - Davis,Davis,CA,"""95616-8678"""
103033,University of California - Irvine,Irvine,CA,"""92697"""
103042,University of California - Los Angeles,Los Angeles,CA,"""90095"""
103051,University of California - Riverside,Riverside,CA,"""92521"""
103060,University of California - San Diego,La Jolla,CA,"""92093"""
103079,University of California - San Francisco,San Francisco,CA,"""94143"""
103088,University of California - Santa Barbara,Santa Barbara,CA,"""93106"""
103097,University of California - Santa Cruz,Santa Cruz,CA,"""95064"""
103103,Institute of Transpersonal Psychology,Palo Alto,CA,"""94303"""
103112,Mountain Oaks Adult Education Center,Vacaville,CA,"""95688"""
103121,California Beauty College,Modesto,CA,"""95354"""
103130,California Christian College,Fresno,CA,"""93703-3599"""
103130,California Christian College,Fresno,CA,"""93703-3599"""
103149,California Coast University,Santa Ana,CA,"""92701"""
103158,California College-San Diego,San Diego,CA,"""92108-3824"""
103176,California Hair Design Academy,La Mesa,CA,"""91941-5055"""
103185,California Institute of the Arts,Valencia,CA,"""91355-2397"""
